# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       3.659753642005e-07       3.061769636517e-12      -1.833963189772e-10       0.000000000000e+00       2.227229826040e-07       2.606109859028e-08       1.297440052692e-11 
   41       3.727002020368e-07       3.429019872070e-12      -1.775037626102e-10       0.000000000000e+00       2.110272255890e-07       2.481794099977e-08       2.076286275795e-11 
   42       3.795543752843e-07       3.776803996963e-12      -1.688289163368e-10       0.000000000000e+00       2.001107529364e-07       2.365709623016e-08       2.520768302197e-11 
   43       3.865498756884e-07       4.094271646983e-12      -1.580223064359e-10       0.000000000000e+00       1.899427443397e-07       2.257568207029e-08       2.673382766216e-11 
   44       3.936922389751e-07       4.369293902372e-12      -1.458958782443e-10       0.000000000000e+00       1.804469244252e-07       2.156597167877e-08       2.592154920949e-11 
   45       4.009816642273e-07       4.590845091961e-12      -1.333482735092e-10       0.000000000000e+00       1.715282524938e-07       2.061804503038e-08       2.345643387314e-11 
   46       4.084183563519e-07       4.757126976865e-12      -1.210911239807e-10       0.000000000000e+00       1.631709974307e-07       1.972960023581e-08       1.993739287858e-11 
   47       4.159976364740e-07       4.869779793909e-12      -1.098574602915e-10       0.000000000000e+00       1.553638543746e-07       1.889841729295e-08       1.602883989757e-11 
   48       4.237077337696e-07       4.931739403857e-12      -1.004837767600e-10       0.000000000000e+00       1.480703871627e-07       1.811936797602e-08       1.252267039610e-11 
   49       4.315292159522e-07       4.947322614821e-12      -9.391488592250e-11       0.000000000000e+00       1.412271698613e-07       1.738420391994e-08       1.034511993236e-11 
   50       4.394409486364e-07       4.921808633606e-12      -9.101966297667e-11       0.000000000000e+00       1.347625213227e-07       1.668400836182e-08       1.028638675006e-11 
   51       4.474412016919e-07       4.859851533923e-12      -9.196805481428e-11       0.000000000000e+00       1.286630155685e-07       1.601782756672e-08       1.208706753746e-11 
   52       4.555312875336e-07       4.766784357345e-12      -9.669335849058e-11       0.000000000000e+00       1.229218124189e-07       1.538601599572e-08       1.511559997046e-11 
   53       4.637092769221e-07       4.649145472952e-12      -1.050626027069e-10       0.000000000000e+00       1.175187740667e-07       1.478769290704e-08       1.861778379188e-11 
   54       4.719697366931e-07       4.514740189100e-12      -1.168725030454e-10       0.000000000000e+00       1.124195756909e-07       1.422065578901e-08       2.171059272319e-11 
   55       4.803061811422e-07       4.371912521436e-12      -1.319325447582e-10       0.000000000000e+00       1.075859137053e-07       1.368216275940e-08       2.358589299833e-11 
   56       4.887197401515e-07       4.227007500648e-12      -1.503476668637e-10       0.000000000000e+00       1.030111376792e-07       1.317170568771e-08       2.419503888587e-11 
   57       4.972121850235e-07       4.086386365341e-12      -1.722987181245e-10       0.000000000000e+00       9.869191232109e-08       1.268877434706e-08       2.372350646899e-11 
   58       5.057832503496e-07       3.957191339917e-12      -1.979608461278e-10       0.000000000000e+00       9.461744831410e-08       1.223199624143e-08       2.239783414261e-11 
   59       5.144304774665e-07       3.847376473214e-12      -2.275028471000e-10       0.000000000000e+00       9.076904530571e-08       1.179908389440e-08       2.048761270519e-11 
   60       5.231490579115e-07       3.765738477148e-12      -2.610865157221e-10       0.000000000000e+00       8.711963489654e-08       1.138678213805e-08       1.830747545066e-11 
   61       5.319335773094e-07       3.720935519572e-12      -2.988569269739e-10       0.000000000000e+00       8.364113035701e-08       1.099175631345e-08       1.615447109785e-11 
   62       5.407840585967e-07       3.718216470932e-12      -3.409122035562e-10       0.000000000000e+00       8.032943746527e-08       1.061360909135e-08       1.409925363109e-11 
   63       5.497010036468e-07       3.762008884505e-12      -3.873257777939e-10       0.000000000000e+00       7.718427219527e-08       1.025245035407e-08       1.215134092842e-11 
   64       5.586835181961e-07       3.856865011287e-12      -4.381539414656e-10       0.000000000000e+00       7.420164421131e-08       9.907993633412e-09       1.031953708393e-11 
   65       5.677292155995e-07       4.007460527187e-12      -4.934349078986e-10       0.000000000000e+00       7.137364755865e-08       9.579533253869e-09       8.611872245861e-12 
   66       5.768341205848e-07       4.218593260224e-12      -5.531878740638e-10       0.000000000000e+00       6.868825135412e-08       9.265921475877e-09       7.035542454881e-12 
   67       5.859925730077e-07       4.495181917716e-12      -6.174120826705e-10       0.000000000000e+00       6.612909047682e-08       8.965545639034e-09       5.596849482190e-12 
   68       5.951989163629e-07       4.841854348977e-12      -6.860896649778e-10       0.000000000000e+00       6.367973498030e-08       8.676774670272e-09       4.298013816659e-12 
   69       6.044531757506e-07       5.261618299133e-12      -7.591969346201e-10       0.000000000000e+00       6.133797076517e-08       8.399454760719e-09       3.126998220130e-12 
   70       6.137563628023e-07       5.756917791002e-12      -8.366937078295e-10       0.000000000000e+00       5.910404982955e-08       8.133677083920e-09       2.065504605111e-12 
   71       6.231087430293e-07       6.330008198890e-12      -9.185188990682e-10       0.000000000000e+00       5.697637451030e-08       7.879324587846e-09       1.091780819524e-12 
   72       6.325097852230e-07       6.982944477976e-12      -1.004589679817e-09       0.000000000000e+00       5.495140271896e-08       7.636061142331e-09       1.804805142642e-13 
   73       6.419581108559e-07       7.717569393689e-12      -1.094800637364e-09       0.000000000000e+00       5.302355317765e-08       7.403320686534e-09      -6.974769892357e-13 
   74       6.514514434824e-07       8.535501751090e-12      -1.189022933592e-09       0.000000000000e+00       5.118511065507e-08       7.180296376376e-09      -1.575046831446e-12 
   75       6.609865581395e-07       9.438124624251e-12      -1.287103463769e-09       0.000000000000e+00       4.942613120236e-08       6.965929731998e-09      -2.489198747177e-12 
   76       6.705601416406e-07       1.042633422994e-11      -1.388877877678e-09       0.000000000000e+00       4.773685355717e-08       6.759198921670e-09      -3.470306080512e-12 
   77       6.801716664227e-07       1.149975969922e-11      -1.494214243831e-09       0.000000000000e+00       4.611565049806e-08       6.560068294732e-09      -4.507769171562e-12 
   78       6.898209512653e-07       1.265737898158e-11      -1.602975856318e-09       0.000000000000e+00       4.456236202727e-08       6.368693088142e-09      -5.578348696230e-12 
   79       6.995072654847e-07       1.389772916957e-11      -1.715007530893e-09       0.000000000000e+00       4.307587516370e-08       6.185131008808e-09      -6.656281630515e-12 
   80       7.092292970132e-07       1.521888981999e-11      -1.830135048023e-09       0.000000000000e+00       4.165408056975e-08       6.009337515082e-09      -7.713200922576e-12 
   81       7.189851204783e-07       1.661846627509e-11      -1.948164595933e-09       0.000000000000e+00       4.029382917835e-08       5.841161098241e-09      -8.718055164797e-12 
   82       7.287721652827e-07       1.809357298376e-11      -2.068882213652e-09       0.000000000000e+00       3.899088881984e-08       5.680338563969e-09      -9.637028265855e-12 
   83       7.385871836829e-07       1.964081682278e-11      -2.192053234065e-09       0.000000000000e+00       3.773990084897e-08       5.526490313847e-09      -1.043345912279e-11 
   84       7.484271072246e-07       2.125673226233e-11      -2.317449396361e-09       0.000000000000e+00       3.653564805933e-08       5.379198597305e-09      -1.107578861800e-11 
   85       7.582918490992e-07       2.293920628612e-11      -2.444936567667e-09       0.000000000000e+00       3.537719494207e-08       5.238267508433e-09      -1.156309028050e-11 
   86       7.681819099936e-07       2.468626021141e-11      -2.574400610274e-09       0.000000000000e+00       3.426435746334e-08       5.103497640373e-09      -1.190364446892e-11 
   87       7.780975143005e-07       2.649560989654e-11      -2.705720914648e-09       0.000000000000e+00       3.319643178240e-08       4.974603672046e-09      -1.210734113958e-11 
   88       7.880385931282e-07       2.836465665615e-11      -2.838770307507e-09       0.000000000000e+00       3.217217291706e-08       4.851211044095e-09      -1.218573443157e-11 
   89       7.980047673106e-07       3.029047817641e-11      -2.973414959907e-09       0.000000000000e+00       3.118977340902e-08       4.732852634836e-09      -1.215209725185e-11 
   90       8.079953304164e-07       3.226981943022e-11      -3.109514295314e-09       0.000000000000e+00       3.024684198932e-08       4.618965436199e-09      -1.202147586036e-11 
   91       8.180092317591e-07       3.429908359246e-11      -3.246920897685e-09       0.000000000000e+00       2.934038224365e-08       4.508887229678e-09      -1.181074445505e-11 
   92       8.280450594069e-07       3.637432295517e-11      -3.385480419549e-09       0.000000000000e+00       2.846677127780e-08       4.401853262276e-09      -1.153865975704e-11 
   93       8.381012440752e-07       3.849144656615e-11      -3.525027571954e-09       0.000000000000e+00       2.762259851590e-08       4.297176520406e-09      -1.122319577261e-11 
   94       8.481767427885e-07       4.064689859978e-11      -3.665373604066e-09       0.000000000000e+00       2.680737274432e-08       4.194826786442e-09      -1.087297098264e-11 
   95       8.582704271067e-07       4.283706569111e-11      -3.806316761790e-09       0.000000000000e+00       2.602118465621e-08       4.094932931710e-09      -1.049462672481e-11 
   96       8.683808576320e-07       4.505806327532e-11      -3.947645894356e-09       0.000000000000e+00       2.526387359560e-08       3.997606285368e-09      -1.009544915229e-11 
   97       8.785062700510e-07       4.730572947794e-11      -4.089140308623e-09       0.000000000000e+00       2.453501802964e-08       3.902939830577e-09      -9.683386484226e-12 
   98       8.886445611764e-07       4.957561900492e-11      -4.230569623365e-09       0.000000000000e+00       2.383392602088e-08       3.811007400663e-09      -9.267066256298e-12 
   99       8.987932749887e-07       5.186299703284e-11      -4.371693623577e-09       0.000000000000e+00       2.315962569962e-08       3.721862875281e-09      -8.855812571229e-12 
  100       9.089495886778e-07       5.416283309901e-11      -4.512262114762e-09       0.000000000000e+00       2.251085573613e-08       3.635539376584e-09      -8.459663349318e-12 
  101       9.191102986850e-07       5.646979499164e-11      -4.652014777230e-09       0.000000000000e+00       2.188605581300e-08       3.552048465387e-09      -8.089387578963e-12 
  102       9.292718067447e-07       5.877824263999e-11      -4.790681020396e-09       0.000000000000e+00       2.128335709739e-08       3.471379337331e-09      -7.756502567185e-12 
  103       9.394301059259e-07       6.108222200451e-11      -4.927979837069e-09       0.000000000000e+00       2.070057271333e-08       3.393498019049e-09      -7.473291190157e-12 
  104       9.495814072500e-07       6.337596479695e-11      -5.063640376860e-09       0.000000000000e+00       2.013568231431e-08       3.318355343057e-09      -7.249906262756e-12 
  105       9.597241460096e-07       6.565547768047e-11      -5.197467145337e-09       0.000000000000e+00       1.958838087192e-08       3.245913830679e-09      -7.085201010657e-12 
  106       9.698572217132e-07       6.791715735617e-11      -5.329283381694e-09       0.000000000000e+00       1.905872231757e-08       3.176122958939e-09      -6.974686322217e-12 
  107       9.799793748766e-07       7.015730335892e-11      -5.458911207121e-09       0.000000000000e+00       1.854664007653e-08       3.108910007293e-09      -6.913318436890e-12 
  108       9.900891801039e-07       7.237211750609e-11      -5.586171706785e-09       0.000000000000e+00       1.805194296990e-08       3.044179350261e-09      -6.895484186075e-12 
  109       1.000185039168e-06       7.455770334622e-11      -5.710885011809e-09       0.000000000000e+00       1.757431111661e-08       2.981811750066e-09      -6.914986233955e-12 
  110       1.010265174093e-06       7.671006560780e-11      -5.832870381251e-09       0.000000000000e+00       1.711329183532e-08       2.921663649263e-09      -6.965028318344e-12 
  111       1.020327620232e-06       7.882510964794e-11      -5.951946284076e-09       0.000000000000e+00       1.666829554641e-08       2.863566463379e-09      -7.038200491535e-12 
  112       1.030370219354e-06       8.089864090113e-11      -6.067930481142e-09       0.000000000000e+00       1.623859167398e-08       2.807325873544e-09      -7.126464361137e-12 
