# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.645623747372e-06       7.593467872442e-11       2.384995671828e-09       0.000000000000e+00       9.046667802793e-07       9.747248584644e-08      -8.375876380622e-11 
   41       1.669565436894e-06       8.242791917351e-11       2.289385878121e-09       0.000000000000e+00       8.599085503630e-07       9.308117170104e-08      -6.453655243467e-11 
   42       1.693605063094e-06       8.930571602094e-11       2.183085190257e-09       0.000000000000e+00       8.180479881275e-07       8.893641271708e-08      -5.746642758956e-11 
   43       1.717833619634e-06       9.656394875221e-11       2.065142745466e-09       0.000000000000e+00       7.789742875341e-07       8.504509221908e-08      -6.015410224847e-11 
   44       1.742321444168e-06       1.041954065792e-10       1.934423297582e-09       0.000000000000e+00       7.424035850950e-07       8.140081699597e-08      -6.948929141045e-11 
   45       1.767114979882e-06       1.121925162803e-10       1.789657572176e-09       0.000000000000e+00       7.079804174223e-07       7.798819640609e-08      -8.208490958774e-11 
   46       1.792232037196e-06       1.205569349002e-10       1.629642460970e-09       0.000000000000e+00       6.756507328430e-07       7.479989543979e-08      -9.585939738112e-11 
   47       1.817660689415e-06       1.292925096668e-10       1.453078172514e-09       0.000000000000e+00       6.453769580327e-07       7.182273791850e-08      -1.088493747586e-10 
   48       1.843357216055e-06       1.384025967290e-10       1.258500522807e-09       0.000000000000e+00       6.170254870021e-07       6.903192047576e-08      -1.187481203476e-10 
   49       1.869243464206e-06       1.478900436162e-10       1.044271367014e-09       0.000000000000e+00       5.903595392968e-07       6.639018312708e-08      -1.228876110693e-10 
   50       1.895238888515e-06       1.577571932090e-10       8.090254317185e-10       0.000000000000e+00       5.651104909600e-07       6.385862235901e-08      -1.190911972362e-10 
   51       1.921373045592e-06       1.680059376149e-10       5.531759964537e-10       0.000000000000e+00       5.412312623034e-07       6.143451486220e-08      -1.085461519243e-10 
   52       1.947699073881e-06       1.786376485978e-10       2.778013730295e-10       0.000000000000e+00       5.186993643441e-07       5.912232690236e-08      -9.367979706312e-11 
   53       1.974260701023e-06       1.896531412093e-10      -1.576414746918e-11       0.000000000000e+00       4.974410702576e-07       5.692269426177e-08      -7.737948097027e-11 
   54       2.001091237139e-06       2.010526572612e-10      -3.259183852992e-10       0.000000000000e+00       4.773279664141e-07       5.483214069243e-08      -6.301558906604e-11 
   55       2.028214092892e-06       2.128359760015e-10      -6.511762335357e-10       0.000000000000e+00       4.582161433730e-07       5.284505082078e-08      -5.365261136541e-11 
   56       2.055646790619e-06       2.250028162017e-10      -9.914638146118e-10       0.000000000000e+00       4.400830711446e-07       5.096080779596e-08      -4.940012185958e-11 
   57       2.083396186319e-06       2.375525050070e-10      -1.347124959826e-09       0.000000000000e+00       4.229186855510e-07       4.917793563521e-08      -4.944403061750e-11 
   58       2.111456105516e-06       2.504838481641e-10      -1.718555981806e-09       0.000000000000e+00       4.066839786242e-07       4.749181062965e-08      -5.279243486340e-11 
   59       2.139806395956e-06       2.637951184495e-10      -2.106209227631e-09       0.000000000000e+00       3.913092109395e-07       4.589446763322e-08      -5.826699553995e-11 
   60       2.168411980304e-06       2.774840440977e-10      -2.510596631943e-09       0.000000000000e+00       3.766921239487e-07       4.437440635159e-08      -6.449431387152e-11 
   61       2.197237708732e-06       2.915474618650e-10      -2.932188348994e-09       0.000000000000e+00       3.627263411245e-07       4.291969838955e-08      -7.018860905470e-11 
   62       2.226298955517e-06       3.059802114017e-10      -3.371074022249e-09       0.000000000000e+00       3.493980651031e-07       4.152856158768e-08      -7.509340505633e-11 
   63       2.255620750073e-06       3.207759710463e-10      -3.827231442165e-09       0.000000000000e+00       3.367080117842e-07       4.020082626721e-08      -7.923687503187e-11 
   64       2.285222542076e-06       3.359275495176e-10      -4.300624977689e-09       0.000000000000e+00       3.246423234229e-07       3.893475669777e-08      -8.265979910083e-11 
   65       2.315117755477e-06       3.514268637026e-10      -4.791205800317e-09       0.000000000000e+00       3.131717388308e-07       3.772696211694e-08      -8.541618367454e-11 
   66       2.345313342521e-06       3.672649164435e-10      -5.298912108140e-09       0.000000000000e+00       3.022507635775e-07       3.657230774975e-08      -8.757388078383e-11 
   67       2.375809337767e-06       3.834317743253e-10      -5.823669349898e-09       0.000000000000e+00       2.918168401921e-07       3.546382582819e-08      -8.921520740677e-11 
   68       2.406603525790e-06       3.999174893155e-10      -6.365376717749e-09       0.000000000000e+00       2.818070574587e-07       3.439465165278e-08      -9.043043637677e-11 
   69       2.437707539504e-06       4.167151301933e-10      -6.923862946587e-09       0.000000000000e+00       2.722140647450e-07       3.336448621861e-08      -9.129535317623e-11 
   70       2.469133237590e-06       4.338183282864e-10      -7.498921919850e-09       0.000000000000e+00       2.630400487588e-07       3.237428925577e-08      -9.189024325086e-11 
   71       2.500887569870e-06       4.512203898589e-10      -8.090325483501e-09       0.000000000000e+00       2.542798225084e-07       3.142433352870e-08      -9.230704724136e-11 
   72       2.532972262116e-06       4.689142980379e-10      -8.697823318892e-09       0.000000000000e+00       2.459204440739e-07       3.051416764707e-08      -9.264979799857e-11 
   73       2.565383500846e-06       4.868927147407e-10      -9.321142815639e-09       0.000000000000e+00       2.379408353795e-07       2.964257887670e-08      -9.303505759869e-11 
   74       2.598111618127e-06       5.051479826015e-10      -9.959988944481e-09       0.000000000000e+00       2.303114009646e-07       2.880755595038e-08      -9.359235435847e-11 
   75       2.631140776380e-06       5.236721268980e-10      -1.061404413015e-08       0.000000000000e+00       2.229936467554e-07       2.800625187876e-08      -9.446461985042e-11 
   76       2.664455425393e-06       5.424555092191e-10      -1.128295049836e-08       0.000000000000e+00       2.159497363787e-07       2.723573795896e-08      -9.576740984001e-11 
   77       2.698061729488e-06       5.614825007686e-10      -1.196625316029e-08       0.000000000000e+00       2.091740146719e-07       2.649550674639e-08      -9.745701599794e-11 
   78       2.731969493206e-06       5.807350199026e-10      -1.266344630672e-08       0.000000000000e+00       2.026665667297e-07       2.578536006738e-08      -9.943898595232e-11 
   79       2.766185562252e-06       6.001937850900e-10      -1.337398943576e-08       0.000000000000e+00       1.964236157502e-07       2.510463768721e-08      -1.016068042040e-10 
   80       2.800713647167e-06       6.198382891916e-10      -1.409730686426e-08       0.000000000000e+00       1.904373455848e-07       2.445219634517e-08      -1.038414839725e-10 
   81       2.835554147003e-06       6.396467737404e-10      -1.483278723927e-08       0.000000000000e+00       1.846957232865e-07       2.382638878959e-08      -1.060111590426e-10 
   82       2.870703972992e-06       6.595962032211e-10      -1.557978304944e-08       0.000000000000e+00       1.791823216592e-07       2.322504281282e-08      -1.079706756099e-10 
   83       2.906156372218e-06       6.796622393496e-10      -1.633761013649e-08       0.000000000000e+00       1.738761418066e-07       2.264544028631e-08      -1.095611841275e-10 
   84       2.941904582904e-06       6.998215216004e-10      -1.710561935307e-08       0.000000000000e+00       1.687567170122e-07       2.208496792592e-08      -1.106431245097e-10 
   85       2.977953882764e-06       7.200589995156e-10      -1.788342625566e-08       0.000000000000e+00       1.638207852497e-07       2.154323946664e-08      -1.112023586923e-10 
   86       3.014311224009e-06       7.403617744315e-10      -1.867071877121e-08       0.000000000000e+00       1.590680681248e-07       2.102028849701e-08      -1.112609660784e-10 
   87       3.050981469040e-06       7.607169141556e-10      -1.946718914955e-08       0.000000000000e+00       1.544961479092e-07       2.051591847604e-08      -1.108455653580e-10 
   88       3.087967278517e-06       7.811114660055e-10      -2.027253468736e-08       0.000000000000e+00       1.501003788510e-07       2.002969305788e-08      -1.099874675867e-10 
   89       3.125268999427e-06       8.015324698500e-10      -2.108645845219e-08       0.000000000000e+00       1.458737984861e-07       1.956092641635e-08      -1.087228292652e-10 
   90       3.162884553155e-06       8.219669711485e-10      -2.190867000642e-08       0.000000000000e+00       1.418070389484e-07       1.910867356963e-08      -1.070928054177e-10 
   91       3.200809323547e-06       8.424020339917e-10      -2.273888613121e-08       0.000000000000e+00       1.378882382810e-07       1.867172070478e-08      -1.051437026715e-10 
   92       3.239036044986e-06       8.628247541414e-10      -2.357683155055e-08       0.000000000000e+00       1.341029517473e-07       1.824857550245e-08      -1.029271323359e-10 
   93       3.277557390899e-06       8.832212881915e-10      -2.442216741174e-08       0.000000000000e+00       1.304375792348e-07       1.783783253988e-08      -1.004951277528e-10 
   94       3.316374427744e-06       9.035737457006e-10      -2.527426285025e-08       0.000000000000e+00       1.268904297673e-07       1.743935338061e-08      -9.788432383040e-11 
   95       3.355489231474e-06       9.238628515711e-10      -2.613239024690e-08       0.000000000000e+00       1.234621648619e-07       1.705324690739e-08      -9.512967006643e-11 
   96       3.394902226520e-06       9.440688878206e-10      -2.699579414597e-08       0.000000000000e+00       1.201523908280e-07       1.667950559192e-08      -9.226933709701e-11 
   97       3.434612110935e-06       9.641716931167e-10      -2.786369098749e-08       0.000000000000e+00       1.169596183430e-07       1.631800096814e-08      -8.934480065081e-11 
   98       3.474615781524e-06       9.841506623114e-10      -2.873526883952e-08       0.000000000000e+00       1.138812220275e-07       1.596847910542e-08      -8.640092550357e-11 
   99       3.514908258987e-06       1.003984745976e-09      -2.960968713050e-08       0.000000000000e+00       1.109134000218e-07       1.563055608185e-08      -8.348604943247e-11 
  100       3.555482613053e-06       1.023652449934e-09      -3.048607638151e-08       0.000000000000e+00       1.080511335607e-07       1.530371345749e-08      -8.065206717060e-11 
  101       3.596329887619e-06       1.043131834801e-09      -3.136353793862e-08       0.000000000000e+00       1.052881465498e-07       1.498729374759e-08      -7.795451436138e-11 
